first_name,last_name,birth_date
Chenye,Haldar,11/8/1956
Hercules,Perl,12/25/1961
Neelam,Frolund,5/13/1957
Yucel,Gulla,8/31/1955
Ghassan,Demizu,4/11/1958
Geoffrey,Randi,2/4/1952
Gadiel,Sgarro,5/25/1964
Marek,Erol,1/8/1956
Tomoyuki,Conti,6/27/1953
Yishay,Oskamp,10/16/1957
Heping,Sessa,2/27/1958
Susumu,Masaki,8/19/1961
Gurbir,Perly,5/25/1956
Chenxi,Gniady,2/5/1955
Souichi,Mitzlaff,1/10/1956
Augustine,Miake,7/10/1964
Erez,Oxman,7/19/1957
Juyoung,Borovoy,5/26/1952
Bingning,Demian,1/14/1964
Marko,Plesums,9/2/1958
Ekawit,Kusakari,6/23/1963
Heon,Kadhim,12/21/1952
Yagil,Vrecion,12/27/1960
Marie,Molenkamp,1/11/1964
Florian,Erdi,7/3/1959
Constantine,Wuwongse,1/2/1954
Tuval,Demke,5/17/1956
Soenke,Ranta,6/29/1961
Goo,Keirsey,9/12/1952
Prodip,Ritcey,1/10/1965
Persi,Conia,9/11/1954
Jaroslava,Samarati,7/18/1960
Kellyn,Cheshire,12/21/1954
Spyrose,Grandbois,6/7/1952
Kendra,Raoux,6/30/1962
Saeko,Bernatsky,4/5/1953
Youssef,Jording,11/24/1962
Kwun,Reinhart,2/4/1957
Gurbir,Sury,1/9/1957
Lena,Khamsi,2/12/1957
Amalendu,Kading,3/14/1963
Marie,Salverda,8/3/1956
Kish,Puoti,8/17/1953
Val,Gustavson,10/31/1952
Ramalingam,Lieberherr,10/28/1952
Fusako,Wallrath,6/8/1961
Irena,Khamsi,3/17/1958
Giri,Auyong,3/25/1958
Erez,Emmart,9/3/1964
Rosli,Kornatzky,8/20/1959
Ranga,Benantar,2/27/1957
Utz,Antonisse,12/15/1959
Arto,Miake,1/12/1953
Sanjoy,Panienski,8/24/1956
Richard,Shobatake,6/27/1959
Georgi,Gargeya,9/11/1963
Mihalis,Baca,6/14/1953
Miyeon,Eiter,9/4/1964
Spyrose,Barbanera,7/8/1954
Dante,Gecsel,12/1/1962
Sumali,Clouatre,2/26/1964
Dannz,Alvarado,6/7/1955
Fox,Swiss,4/27/1958
Heng,Rassart,8/3/1953
Genki,Delaune,6/4/1952
Jaques,Albarhamtoshy,6/2/1960
Christoper,Motley,8/5/1953
Gennadi,Czaja,7/11/1958
Sanjai,Manders,4/20/1957
Sibyl,Cheshire,10/25/1963
Aamod,Zastre,4/6/1960
Shimshon,Nitto,2/15/1962
Rimli,Wendorf,4/25/1953
Uta,Sambasivam,9/4/1957
Kellie,Vanwelkenhuysen,7/2/1959
Frazer,Wroclawski,7/5/1964
Teruyuki,Zockler,9/24/1955
Moriyoshi,Basawa,10/26/1958
Boalin,Driscoll,8/17/1958
Flemming,Cichocki,11/17/1963
Tsz,Lorho,3/5/1962
Mansur,Erol,7/16/1953
Guther,Akaboshi,7/31/1953
Georgy,Piveteau,2/27/1956
Christ,Denis,2/9/1959
Richara,Beetstra,11/15/1960
Brewster,Zockler,10/14/1955
Mahmut,Valette,8/26/1954
Marla,Denis,6/4/1953
Dayanand,Fiutem,12/27/1964
Giri,Qiwen,6/3/1954
Oscal,Ruther,7/28/1961
Itzchak,Ramsay,5/8/1962
Guiseppe,Ernst,5/4/1956
Huiqun,Dengi,12/29/1959
Shmuel,Smailagic,2/2/1961
Manu,Curless,5/27/1953
Leszek,Stenning,11/11/1952
Hilari,Rosis,8/17/1963
Gaurav,Gurbaxani,1/31/1955
Jiang,Aingworth,6/30/1959
Miyeon,Perri,3/31/1963
Qunsheng,Michaels,10/23/1961
Przemyslawa,Gammage,7/9/1964
Falguni,Neiman,9/20/1953
Ronghao,Speer,11/3/1956
Adit,Tischendorf,2/27/1956
Mohit,Azumi,12/3/1959
Yefim,Jeansoulin,6/20/1964
Malu,Zeilberger,10/23/1952
Garnik,Morrin,5/5/1956
Danae,Boguraev,10/10/1954
Radoslaw,Merkl,10/30/1964
Annemarie,Terwilliger,7/1/1956
Sasan,Molenaar,12/27/1959
Weicheng,Lunt,11/28/1952
Shushma,Erdi,1/17/1962
Rosli,Vickson,4/24/1952
Nadjib,Rothe,6/19/1959
Janalee,Tischendorf,4/21/1959
Kersti,Rijckaert,3/28/1954
Gay,Jording,3/30/1962
Xuejia,Hainaut,11/20/1960
Remmert,Farrel,9/21/1952
Mohammed,Winter,3/5/1956
Mohit,Schlegelmilch,7/23/1963
Neelam,Pettis,5/25/1961
Candida,Staylopatis,11/12/1953
Gad,Bazzichi,3/27/1954
Howell,Improta,6/16/1956
Goo,Cools,8/22/1957
Doowon,Dichev,2/23/1960
Berry,Atchley,10/27/1963
Teruyuki,Marrakchi,11/2/1952
Xuejun,Breugel,12/22/1956
Danco,Conde,12/16/1961
Fen,Olano,10/25/1954
Giordano,Albarhamtoshy,2/24/1956
Sakthirel,Rattan,6/3/1952
Mihalis,Ghemri,12/26/1962
Kiyokazu,Assaf,5/24/1962
Gao,Eterovic,5/4/1953
Martial,Antonisse,6/19/1958
Chiradeep,Plotkin,10/11/1960
Zijian,Rodham,9/22/1953
Chirstian,Bharadwaj,10/16/1955
Minghong,Baik,3/23/1960
Maris,Billawala,9/19/1958
Chaitali,Bottner,5/30/1962
Mitsuyuki,Krogh,6/19/1963
Hideyuki,Taneja,6/19/1961
Kwan,Zhang,4/24/1960
Lansing,Muchinsky,12/12/1960
Roddy,Simkin,9/11/1954
Masaru,Kavanagh,5/30/1959
Dung,Veccia,8/14/1961
Ronnie,Falck,2/20/1960
Khaled,Mitsuhashi,1/25/1959
Cullen,Horswill,4/29/1960
Bodh,Masaki,4/29/1955
Sarita,Gulak,7/26/1958
Pranay,Thorelli,12/21/1959
Masaki,Braccini,10/14/1958
Saddek,Gilg,10/19/1956
Yannik,Iacovou,12/23/1963
Khoa,Swick,7/13/1958
Fatemeh,Assaf,12/20/1955
Vitali,Litzkow,2/18/1964
Mana,Isaak,2/9/1963
Mara,Azadmanesh,12/22/1959
Fai,Esteva,4/25/1964
Huiqun,Schrift,6/13/1960
Khun,Sidou,1/29/1961
Marit,Oxman,10/26/1953
Kitty,Asmuth,8/15/1964
Wojceich,Wixon,4/8/1959
Maris,Isaak,12/17/1962
Herbert,Prenel,12/25/1958
Sushant,Henseler,5/22/1953
Alain,Dichev,12/17/1953
Danil,Detkin,5/3/1963
Masaki,Schapiro,4/14/1959
Kazuhiro,Bruckman,6/16/1960
Arvind,Rissanen,12/24/1956
Poorav,Cronan,12/4/1964
Kokou,Demeyer,10/29/1964
Ortrud,Fortenbacher,11/11/1963
Vatsa,Cochrane,5/24/1954
Augustine,Budinsky,8/30/1964
Xiaoheng,Schwartzbauer,9/27/1962
Pranav,Ossenbruggen,6/1/1964
Irene,McFarlin,2/7/1959
Aloys,Danecki,10/21/1957
Youssef,Shimshoni,2/20/1961
Hailing,Armand,4/9/1954
Tadanori,Munawer,3/10/1964
Changho,Munoz,12/16/1962
Youjian,Hockney,7/12/1964
Masanao,Rothe,11/19/1955
Xiaoqiu,Thimonier,6/11/1954
Gilbert,Sidhu,10/5/1961
Arfst,Lubachevsky,11/30/1952
Akemi,Baig,2/28/1953
Hongzhu,Underwood,5/23/1957
Aleksandar,Pileggi,8/9/1961
Shigeu,Hennings,1/28/1957
Manibrata,Glinert,4/14/1955
Uma,Chandrasekhar,11/23/1958
Oguz,Whitcomb,12/18/1954
Jixiang,Ozeki,3/21/1961
Changho,Sury,4/28/1961
Noritoshi,Haldar,7/8/1953
Takahito,Brookman,12/3/1958
Gunilla,Noriega,11/15/1958
Irena,Driscoll,10/22/1955
Palash,Rullman,12/15/1962
Gita,Nollmann,6/21/1963
Shaowen,Cunliffe,9/2/1957
Jiann,Pettis,8/15/1954
Goh,Prampolini,4/7/1952
Tonia,Kabayashi,12/30/1959
Abdelaziz,Rouquie,6/12/1964
Sandeepan,Krohn,7/7/1955
Vasiliy,Panwar,3/1/1956
Magy,Hinsberger,12/26/1954
Joydip,Bierman,9/20/1963
Masaki,Siochi,5/25/1962
Kwun,Renear,12/30/1963
Fumiko,DuCasse,10/18/1964
Gonzalo,Homond,7/31/1956
Valdiodio,Whitcomb,8/27/1963
Uma,Vecchio,5/18/1955
Sibyl,Soloway,1/28/1961
Basem,Litzler,12/29/1957
Gurbir,Langford,10/19/1961
Yefim,Pettey,1/10/1965
Shigehiro,Minakawa,2/7/1954
Matk,Schlegelmilch,4/21/1964
Volkmar,Fabrizio,3/4/1964
Vidar,Bugaenko,8/14/1961
Kristof,Sidhu,4/21/1954
Badri,Burnard,1/1/1956
Phillip,Dredge,5/7/1952
Munir,Oxenboll,4/5/1957
Constantine,Crabtree,2/17/1961
Poornachandra,Krohm,4/16/1954
Isamu,Loncour,5/20/1964
Fumitake,Hiroyama,12/26/1959
Sigeru,Beilner,9/15/1958
Sverrir,Doering,9/9/1958
Achilleas,Duclos,3/7/1961
Xiadong,Pardalos,6/22/1964
Fayez,Weedman,2/28/1952
Macha,VanScheik,11/6/1957
Subhankar,Ratnaker,9/2/1959
Yakkov,Nitto,8/18/1956
Przemyslawa,Sessa,5/6/1952
Roselyn,Burnard,6/25/1959
Chiradeep,Ramras,4/16/1953
Shigenori,Levasseur,7/14/1960
Sverrir,Kropatsch,8/28/1955
Kazuyasu,Snedden,2/20/1952
Remmert,Frezza,8/14/1962
Chenxi,Panienski,3/6/1953
Limsoon,McFarlin,2/1/1963
Fusako,Crooks,1/21/1955
Selwyn,Ozeri,8/13/1963
Weiwu,Msuda,12/29/1952
Shaw,Hegner,8/15/1961
Parke,Braccini,10/23/1952
Mikhail,Suwa,8/2/1959
Yaghout,Taneja,3/27/1960
Dipankar,Hatcliff,4/18/1956
Jackson,Badr,11/11/1958
Sarita,Iisaka,1/3/1960
Jinya,Papsdorf,2/18/1963
Mikhail,Schmiedel,5/16/1954
Ult,Ritzmann,3/21/1962
Arif,Hopewell,9/13/1961
Subbu,Tanemo,5/18/1958
Abdelghani,Zolotykh,5/23/1956
Shiv,Ulupinar,12/26/1953
Jianhao,Herber,8/18/1959
Parviz,Fontet,1/29/1964
Jeane,Anguita,1/17/1958
Bodo,Miake,10/22/1957
Tze,Srimani,8/2/1961
Kellie,Kitsuregawa,1/30/1961
Godehard,Otillio,9/7/1952
Jiong,Georg,4/20/1956
Sahrah,Slobodova,12/20/1953
Alagu,Emmerich,1/1/1955
Utpal,Munke,8/27/1955
Xinyu,Gide,8/17/1953
Tru,Casperson,4/22/1953
Beshir,Hellwagner,6/23/1959
Fumitaka,Schaaf,4/27/1962
Katsuo,Mitina,2/7/1952
Yongdong,Alpin,3/15/1958
Wuxu,Mamelak,12/7/1953
Abdelkader,Pillow,11/29/1956
Lena,Rahimi,12/3/1964
Leen,Wallrath,1/8/1954
Herb,Kolvik,2/23/1955
Mary,Wuwongse,8/9/1964
Lansing,Yoshimura,5/8/1955
Huai,Quadeer,1/27/1962
Morris,McDermid,8/5/1962
Xudong,Mawatari,2/8/1959
Dmitry,Spelt,11/28/1952
Persi,Schwaller,10/25/1961
Bouchung,Azumi,4/9/1962
Duri,Schaaf,4/16/1964
Lobel,Peha,2/9/1956
Haldun,Ruther,4/1/1956
Ung,Zschoche,5/12/1961
Zvonko,Buchter,11/22/1964
Wilmer,Petereit,11/5/1960
Dulce,Engelmann,3/14/1964
Siamak,Gyorkos,5/20/1956
Kerhong,Pappas,6/25/1960
Miomir,Kleiser,11/30/1961
Xiaoshan,Mungall,1/31/1963
Ger,Candan,3/24/1959
Stamatina,Guenter,9/5/1956
Shigeu,Trachtenberg,9/13/1963
Garnet,Merlo,12/24/1959
Siddarth,Rullman,3/17/1959
Conrado,Reutenauer,12/31/1957
Remzi,Rahier,7/18/1956
Wilmer,Karunanithi,2/8/1956
Elvia,Ramaiah,5/3/1953
Saeko,Pouyioutas,5/22/1953
Atreyi,Grospietsch,11/11/1960
Horward,Casley,4/8/1960
Branimir,Benner,7/15/1957
Kellie,Gopalakrishnan,2/17/1957
Girolamo,Jervis,12/26/1963
Saeed,Dalton,7/14/1952
Hisao,Lung,9/17/1954
Mabry,Shiratori,4/14/1952
Navid,Fendler,1/12/1960
Hauke,Fiebach,3/6/1955
Nakhoon,Heping,7/24/1960
Berry,Chelton,6/17/1959
Pradeep,McConalogue,3/29/1954
Vitali,Huttel,8/5/1953
Vesna,Broomell,8/2/1956
Pohua,Rothenberg,6/20/1956
Jaideep,Aamodt,1/24/1954
Badri,Brookner,1/27/1959
Toshimitsu,Boreale,8/25/1959
Maia,Wilfing,6/24/1960
Abdelkader,Dichev,5/5/1952
Kasturi,Zizka,6/27/1961
Fay,Perz,7/25/1958
Reinhard,Ramamoorthy,3/18/1958
Vasiliy,Buchter,7/2/1952
Dzung,Auria,1/18/1961
Khue,Barvinok,7/3/1956
Kwangho,Ratzlaff,3/25/1958
Naftali,Pollacia,11/7/1954
Tzvetan,Neiman,6/19/1961
Mart,Rousseau,2/4/1962
Shigeichiro,Rahimi,12/18/1956
Satyanarayana,Brandsma,1/7/1965
Raimond,Rusmann,2/16/1953
Nathan,Muchinsky,12/19/1955
Hairong,Vieri,8/26/1954
Krisda,Lorin,4/29/1958
Goo,Picht,3/15/1958
Anoosh,Wixon,2/16/1963
Mohammed,Mukaidono,7/24/1957
Teiji,Onuegbe,7/31/1961
Poornachandra,Engberts,12/29/1953
Adib,Bednarek,5/2/1964
Phuoc,Lanphier,9/8/1952
Weicheng,Skafidas,1/21/1958
Sahrah,Katalagarianos,10/16/1964
Munir,Lorin,5/20/1964
Djenana,Redmiles,7/2/1956
Kamran,Yoshimura,3/28/1963
Yaghout,Gaughan,7/31/1961
Ramachenga,Pramanik,4/21/1960
Stamatina,Dalton,9/10/1956
Gad,Scharstein,2/10/1954
Mong,Veccia,3/5/1952
Youngkon,Brender,7/13/1960
Margo,Ertl,7/31/1963
Uzi,Stranks,10/15/1962
Marsal,Yurov,3/14/1960
Billur,Yetto,4/17/1959
Eirik,Huhdanpaa,7/13/1957
Brewster,Staelin,6/28/1962
Hatem,Larfeldt,10/9/1958
Ulises,Krohn,8/4/1956
Olivera,Shackel,10/28/1957
Denny,Ramsay,9/11/1958
Chuanti,Dayana,8/15/1952
Mario,Guardalben,8/5/1956
Vojin,Laventhal,1/21/1965
Mani,Seghrouchni,9/28/1964
Arve,Vernadat,6/18/1955
Suebskul,Herath,1/17/1957
Gretta,Chinal,2/24/1964
Alassane,Foong,8/5/1954
Poornachandra,Melichar,12/9/1958
Nikolaus,Serre,12/11/1956
Ranga,Karnin,4/26/1960
Nadjib,Veevers,12/2/1953
Xiaopeng,Ozery,10/26/1954
Sadegh,Sommen,4/13/1954
Shrikanth,Malinowski,6/24/1962
Gadiel,Orsini,7/17/1955
Arup,Reinhard,12/18/1958
Shridhar,Peot,9/28/1963
Serap,Penttonen,10/10/1958
Bodh,Diderrich,12/12/1957
Gou,Slutz,6/8/1960
Ravishankar,Koshino,1/9/1960
Honesty,Chvatal,9/4/1957
Samphel,Chinin,5/7/1955
Nakhoon,Sudkamp,1/13/1964
Slavian,Hambrick,12/2/1957
Abdulah,Gimarc,4/15/1963
Elvis,Grandbois,5/16/1958
Brewster,Shokrollahi,10/1/1960
Chinya,Munawer,10/19/1958
Ortrud,Matzke,8/23/1954
Chinya,Rajaraman,4/3/1963
Mara,Benzaken,7/24/1957
Shan,Greibach,4/13/1958
Parke,Spinelli,4/17/1954
Woody,Gist,10/28/1955
Richard,Kieras,3/8/1964
Zhaofang,Crelier,9/28/1963
Fabrizio,Suri,3/31/1952
Dipankar,Plavsic,12/10/1956
Xiaoqiang,Kalafatis,7/17/1958
Pohua,Kermarrec,6/6/1952
Venkatesan,Munck,4/14/1957
Seshu,Pulkowski,12/26/1954
Naraig,Trogemann,10/31/1953
Florian,Picaronny,1/21/1962
Parke,Lortz,5/27/1953
Moty,Speek,5/12/1961
Zhiwei,Wroclawski,2/15/1954
Shietung,Schiper,11/19/1959
Licheng,Servi,2/5/1960
Fei,Farrag,9/12/1953
Keiichiro,Ullian,8/16/1956
Feixiong,Horswill,5/10/1952
Elvia,Billawala,7/1/1954
Almudena,Peron,6/10/1956
King,Cooley,5/22/1955
Masaru,Akaboshi,7/4/1960
Rosli,Katiyar,7/13/1960
Vesna,Peral,12/19/1960
Vishwani,Trelles,4/4/1961
Gad,Hinsberger,11/17/1957
Chuanti,Tsunoo,11/4/1959
Akeno,Shigei,2/1/1963
Limsoon,Leppanen,1/16/1965
Yuqun,Gomatam,5/16/1956
Luise,Gniady,1/1/1964
Gonzalo,Barbanera,5/20/1952
Tua,Famili,9/5/1953
Jiafu,Thombley,11/3/1963
Zine,Limongiello,9/17/1963
Seshu,Weedman,11/20/1964
Qiwen,Melski,2/21/1962
Takahiro,Eiter,9/27/1955
Ramzi,Hellwagner,4/22/1961
Florian,Cangellaris,5/4/1962
Christophe,Murtha,12/29/1963
Georgi,Ratnakar,10/8/1954
Yaghout,Levergood,2/4/1956
Brewster,Thiran,8/17/1960
Yefim,Chappelet,5/5/1962
Gen,Roohalamini,1/7/1961
Tooru,Dalphin,1/3/1963
Gil,Spieker,7/20/1957
Snehasis,Teitelbaum,10/16/1956
Rosalyn,Marciano,9/4/1959
Masaki,Reeker,1/25/1958
Fumiya,Buescher,11/25/1962
Radhakrishnan,Savasere,9/6/1957
Lobel,Beznosov,12/20/1953
Suvo,Iisaku,6/5/1958
Sham,Denny,5/20/1954
Honesty,Restivo,9/1/1960
Geoffry,Trumbly,2/18/1957
Theirry,Setiz,3/17/1963
Remko,Heuter,5/27/1958
Shiv,Khalid,5/10/1955
Sadegh,Frezza,5/3/1959
Takanari,Muhling,9/6/1955
Youpyo,Rande,3/4/1960
Jacopo,Murtagh,10/12/1963
Kellie,Redmiles,12/8/1959
Ebru,Michaels,11/7/1953
Breannda,Basagni,6/2/1961
Aiichiro,Thiria,11/7/1960
Lijie,Fargier,1/12/1958
Jiakeng,Grandbois,9/1/1953
Ohad,Magliocco,9/19/1952
Mrinalini,Figueira,9/26/1955
Zhilian,Monarch,1/15/1963
Masaru,Streit,8/20/1955
Xiping,Hegner,11/30/1960
Joydip,Llado,4/18/1955
Sergi,Swick,9/20/1956
Yuping,Ozery,8/15/1961
Margo,Vecchi,12/8/1960
Xumin,Peak,8/6/1954
Christoper,Vickson,7/15/1959
Marke,Pleszkun,2/26/1959
Chaosheng,Flexer,7/1/1958
Ulises,Picci,3/30/1959
Jaques,Androutsos,8/21/1953
Maha,Roison,9/3/1961
Toshimi,Cichocki,8/14/1955
Siddarth,Rehfuss,8/3/1952
Chandrasekaran,Kropatsch,8/6/1962
Jaihie,Ligten,9/5/1953
Uinam,Melichar,10/26/1957
Aamer,Bauknecht,2/22/1963
Pasqua,Waeselynck,4/23/1959
Moriyoshi,Molenaar,12/3/1957
Arunas,Yetim,6/6/1953
Moie,Birsak,12/25/1961
Yucai,Herbst,9/14/1953
Stevo,Kilgore,12/20/1955
Constantijn,Brickell,7/23/1963
Rosella,Pappas,2/5/1956
Mansur,Winter,9/8/1957
Masoud,Maquelin,9/26/1957
Kasturi,Claffy,11/8/1955
Masali,Hitomi,12/22/1961
Premsyl,Setiz,3/3/1952
Tsz,Ranta,11/2/1960
Xinan,Lammel,10/13/1959
Bangqing,Baumann,6/26/1964
Tristan,Couchot,8/2/1956
Jaana,VanScheik,10/6/1963
Ramzi,Falck,1/3/1955
Mats,Mahnke,6/20/1960
Ibibia,Rodiger,6/30/1955
Kensyu,Riexinger,2/19/1957
Jamaludin,Siksek,1/27/1960
Aram,Magalhaes,12/7/1961
Prodip,Kampfer,6/12/1962
Aria,Yamaashi,6/30/1962
Froduald,Jarecki,1/17/1955
Haldon,McConalogue,2/8/1964
Richard,Akazan,10/20/1959
Arno,Mamelak,3/29/1954
Arfst,Soloway,11/5/1954
Zhonghua,Fortenbacher,2/14/1961
Rosli,Merel,11/4/1962
Zissis,Matteis,9/15/1961
Oksana,Eiron,8/2/1959
Suebskul,Erez,9/29/1960
Gal,Ohori,12/6/1964
Mads,Gerteisen,8/17/1955
Jolita,Peak,4/17/1956
Arfst,Mandell,8/8/1954
Junsik,Skrikant,6/11/1953
Ingmar,Hebert,8/18/1957
Hatim,Lindqvist,4/23/1958
Supot,Morrow,12/15/1961
Pragnesh,Rodham,9/23/1956
Zeljko,Leuchs,12/21/1954
Marke,Tzvieli,4/24/1955
Tomofumi,Fordan,9/3/1962
Yifei,Weedon,3/2/1964
Yinlin,Skogmar,4/26/1963
Patricio,Snyers,3/18/1953
Anoosh,Riefers,5/22/1952
Kiyokazu,Condotta,7/29/1957
Khosrow,Krupka,8/17/1956
Arlette,Rikino,8/22/1956
Sudharsan,Scharstein,4/6/1961
Pohua,Restivo,4/28/1953
Elgin,Restivo,4/5/1959
Debatosh,Rosaz,11/25/1953
Yagil,Comyn,4/4/1955
Hugh,Brlek,10/6/1952
Arch,Mapelli,9/30/1958
Uinam,Varker,3/20/1955
Chikara,Stellhorn,1/13/1962
Boalin,Mellouli,7/20/1957
Foong,Luby,12/15/1959
Jaber,Poupard,8/14/1963
Mark,Narahari,8/16/1964
Wojceich,Bugaenko,5/26/1956
Fuqing,Broder,10/28/1964
Guiseppe,Kambil,7/15/1962
Ayakannu,Heinisuo,1/22/1965
Perla,Cromarty,2/12/1962
Abdelwaheb,Ballarin,4/11/1959
Vitali,Swiler,3/26/1955
Idoia,Kolvik,1/26/1954
Cristinel,Sessa,1/26/1957
Rosalyn,Kavvadias,2/6/1952
Tiina,Thibadeau,2/8/1953
Petter,Ghelli,12/22/1952
Rimon,Muhling,5/23/1958
Kaijung,Simmen,4/17/1961
Yifei,Terlouw,3/1/1955
Jackson,Bresenham,9/11/1957
Kerhong,Ratzlaff,1/9/1964
Suebskul,Marzano,4/6/1955
Mang,Gomatam,12/26/1954
Kankanahalli,Crooks,10/7/1956
Chriss,Swan,10/25/1959
Foong,Shanbhogue,6/7/1963
Kensyu,Gulak,3/22/1956
Gilbert,Krychniak,6/12/1964
Paris,Begiun,4/17/1964
Shahab,Bugaenko,9/26/1958
Seongbae,Neiman,8/24/1964
Tse,Krupka,3/23/1954
Udi,Angot,9/10/1959
Iara,Perri,3/18/1963
Selwyn,Auria,9/6/1956
Greger,Melski,10/3/1964
Sumant,Munch,5/9/1963
Sadun,Thummel,1/27/1955
Zongyan,Penttonen,12/10/1961
Elrique,Herbst,8/4/1964
Shahid,Conia,11/4/1956
Frederique,Cunliffe,9/3/1964
Jessie,Angelopoulos,1/26/1959
Eberhardt,Zaumen,9/5/1960
Shigeichiro,Stamatiou,8/9/1959
Dzung,Danlos,3/2/1961
Renee,Stentiford,3/15/1963
Youjian,Hammerschmidt,11/19/1959
Marjo,Kadhim,4/5/1963
Alselm,Luce,12/2/1954
Billie,Marciano,12/30/1956
Zine,Deyuan,4/3/1962
Manu,Braunmuhl,7/30/1952
Mantis,Millington,1/3/1955
Mori,Hiroyama,9/28/1956
Shunichi,Casley,8/23/1956
Hyuckchul,Chimia,12/6/1959
Gadiel,Setlzner,11/30/1952
Radoslaw,Uhrik,4/27/1961
Dinah,Shinomoto,9/22/1954
Apostol,Gelosh,11/23/1958
Rutger,Khalil,3/30/1959
Georgi,Percebois,12/8/1956
Jaber,Poehlman,7/2/1953
Fen,Chandrasekhar,12/4/1961
Candida,Tyugu,1/14/1962
Uno,Conry,3/10/1955
Mona,Baer,6/5/1964
Hsiangchu,Brandsma,6/28/1964
Arto,Argence,8/1/1956
Patricio,Godskesen,6/30/1956
Yishai,Cherinka,3/8/1956
Shaowei,Detkin,8/27/1962
Ibibia,Wilfing,12/2/1953
Mostafa,Ponthieu,12/18/1953
Arnould,Egerstedt,5/15/1957
Martial,Kohling,8/7/1963
Teiji,Kamber,1/25/1953
Almudena,Jullig,6/26/1962
Xuejia,Karner,10/19/1960
Gurbir,Iisaku,5/28/1953
Sandeepan,Uludag,4/3/1958
Zdislav,Polupanov,9/24/1959
Khoa,Baig,3/10/1954
Vasilis,Stanfel,6/13/1956
Eran,Msuda,8/22/1964
Zhigen,Herber,12/21/1962
Mikhail,Bresenham,6/9/1955
Suzette,Melter,4/30/1954
Sanjai,Hartvigsen,5/11/1954
TRUE,Lyonns,8/30/1954
Marlo,Furudate,9/20/1964
Krisda,Stroustrup,6/15/1958
Jiann,Ressouche,1/8/1955
Feipei,Massonet,12/16/1956
Tru,Walston,10/14/1957
Youjian,Bael,7/6/1955
Jessie,Brlek,8/9/1953
Baziley,Schieder,3/15/1952
Uma,Zastre,3/6/1953
Kristina,Frolund,8/15/1953
Szabolcs,Halevi,11/14/1953
Marsha,Michaels,12/16/1962
Marsal,Feldmann,1/21/1960
Zhiwei,Barbanera,12/27/1960
Nathalie,Plesums,7/24/1955
Fun,Hanabata,7/12/1957
Maik,Baumann,1/15/1958
Wuxu,Perry,5/2/1956
Leif,Rodite,10/11/1960
Kwun,Conta,7/2/1960
Mantis,Luke,3/14/1954
Mack,Chorvat,11/7/1962
Gaetan,Gide,3/5/1964
Xiaoshan,Fasbender,10/12/1960
Rosli,Griswold,3/10/1954
Moni,Zuberek,11/14/1952
Sanjai,Schaft,11/30/1954
Feixiong,Rahier,2/21/1960
Navin,Chenoweth,4/30/1961
Chenyi,Shimshoni,10/31/1961
Mohan,Alvarado,3/14/1954
LiMin,Maquelin,8/4/1959
Vishu,Fujisawa,9/10/1963
Dinkar,Lanteri,8/16/1959
Marsal,Veccia,6/26/1957
Kwee,Zaumen,6/2/1959
Xiaopeng,Vieri,7/15/1958
Lene,Hagimont,11/26/1962
Vishv,Hedayat,10/18/1955
Weiru,Swick,7/21/1957
Takahiro,Acton,6/19/1960
Rafael,Casperson,12/2/1961
Rosella,Asmuth,2/20/1964
Michaela,Marzano,11/1/1956
Stamatina,Percebois,1/27/1958
Filipp,Sankaranarayanan,12/19/1957
Licheng,McAffer,8/14/1956
Qingxiang,DuBourdieux,6/24/1955
Zsolt,Jervis,6/3/1963
Heekeun,Docker,8/22/1963
Cordelia,Kading,7/3/1955
Moti,Zultner,12/26/1958
Mari,Swick,1/10/1965
Taiji,Chaudhuri,4/12/1960
Rosli,Birnbaum,7/7/1959
Angel,Iivonen,7/3/1959
Masasuke,Wielonsky,1/12/1958
Chiranjit,Nitsch,6/29/1956
Parto,Luby,6/2/1959
Erez,Beidas,8/1/1961
Nimmagadda,Coorg,5/14/1959
Vojin,Sethi,4/4/1960
Shakhar,Bahr,4/27/1964
Jayson,Birch,6/29/1960
Behnaam,Azumi,12/5/1956
Xianlong,Luft,12/28/1955
Fen,Baba,1/8/1964
Samphel,Wossner,8/16/1958
Tsuneo,Zastre,12/5/1960
Huan,Trelles,12/20/1964
Suzette,Levergood,5/12/1955
Shigeichiro,Hofmeyr,6/14/1955
Salvador,Salvesen,5/1/1962
Fabrizio,Murtagh,9/26/1960
Juyoung,Bruckman,5/13/1960
Baoqiu,Dichev,11/2/1958
Chinho,Trachtenberg,12/3/1961
Adas,Luef,5/24/1964
Edwin,Kriebel,10/9/1954
Elliott,Terekhov,1/15/1961
Ulf,Denis,2/12/1953
Shaleah,Staudhammer,11/1/1960
Dmitry,Reeken,6/22/1955
Atreyi,Genther,5/8/1961
Hilari,Caine,4/16/1957
Masaki,Lamparter,6/17/1952
Anyuan,Kushnir,12/15/1954
Filipe,Zyda,10/6/1957
Koldo,Reutenauer,1/17/1963
Shichao,Lanteri,6/18/1958
Greger,Matzen,9/14/1964
Weiru,Kropf,10/6/1952
Yuchang,Gilg,2/4/1953
Munehiko,Covnot,1/27/1953
Jianwen,Snedden,11/30/1961
Ingmar,Boreale,1/15/1964
LiMin,Leonhardt,11/16/1964
Marlo,Dulli,12/18/1957
Pantung,Zambonelli,7/24/1957
Evgueni,Demke,7/27/1954
Hirochika,Cooke,2/3/1960
Quingbo,Narahari,10/28/1962
